strzałę	,strzała	,subst:sg:acc:f	,	,
z	,z	,prep:gen:nwok	,	,
głębokiej	,głęboki	,adj:sg:gen:f:pos	,X	,L
rany	,rana	,subst:sg:gen:f	,X	,L
i	,i	,conj	,	,
natychmiast	,natychmiast	,adv	,	,
przyłożył	,przyłożyć	,praet:sg:m1:perf	,	,
ocet	,ocet	,subst:sg:nom:m3	,	,
winny	,winny	,adj:sg:nom:m3:pos	,	,
.	,.	,interp	,	,
&,,,,
Za	,za	,prep:acc	,	,
broń	,broń	,subst:sg:acc:f	,	,
mają	,mieć	,fin:pl:ter:imperf	,	,
łuki	,łuk	,subst:pl:nom:m3	,	,
i	,i	,conj	,	,
strzały	,strzał	,subst:pl:nom:m3	,	,
",	",",	",interp	,	,
lance	,lanca	,subst:pl:nom:f	,	,
długie	,długi	,adj:pl:nom:f:pos	,	,
na	,na	,prep:acc	,	,
dwadzieścia	,dwadzieścia	,num:pl:acc:f:rec:ncol	,	,
piędzi	,piędź	,subst:pl:gen:f	,	,
",	",",	",interp	,	,
włócznie	,włócznia	,subst:pl:acc:f	,	,
z	,z	,prep:inst:nwok	,	,
nasadzonym	,nasadzić	,ppas:sg:inst:m3:perf:aff	,X	,L
grotem	,grot	,subst:sg:inst:m3	,X	,L
z	,z	,prep:gen:nwok	,	,
kolców	,kolec	,subst:pl:gen:m3	,	,
",	",",	",interp	,	,
ostrych	,ostry	,adj:pl:gen:f:pos	,X	,M
trzcin	,trzcina	,subst:pl:gen:f	,X	,M
",	",",	",interp	,	,
kości	,kość	,subst:pl:gen:f	,	,
zwierzęcych	,zwierzęcy	,adj:pl:gen:f:pos	,	,
lub	,lub	,conj	,	,
rybich	,rybi	,adj:pl:gen:f:pos	,X	,L
ości	,ość	,subst:pl:gen:f	,X	,L
",	",",	",interp	,	,
powodujących	,powodować	,pact:pl:gen:f:imperf:aff	,	,
głębokie	,głęboki	,adj:pl:acc:f:pos	,X	,L
rany	,rana	,subst:pl:acc:f	,X	,L
",	",",	",interp	,	,
nadto	,nadto	,qub	,	,
używają	,używać	,fin:pl:ter:imperf	,	,
pałek	,pałka	,subst:pl:gen:f	,	,
i	,i	,conj	,	,
tarcz	,tarcza	,subst:pl:gen:f	,	,
",	",",	",interp	,	,
ale	,ale	,conj	,	,
hełmy	,hełm	,subst:pl:nom:m3	,	,
nie	,nie	,qub	,	,
są	,być	,fin:pl:ter:imperf	,	,
im	,on	,ppron3:pl:dat:m3:ter:akc:npraep	,	,
potrzebne	,potrzebny	,adj:pl:nom:m3:pos	,	,
",	",",	",interp	,	,
bo	,bo	,comp	,	,
łby	,łeb	,subst:pl:nom:m3	,	,
mają	,mieć	,fin:pl:ter:imperf	,	,
tak	,tak	,adv:pos	,	,
twarde	,twardy	,adj:pl:acc:f:pos	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
łamie	,łamać	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
o	,o	,prep:acc	,	,
nie	,on	,ppron3:pl:acc:m3:ter:akc:praep	,	,
szpada	,szpada	,subst:sg:nom:f	,	,
.	,.	,interp	,	,
&,,,,
Za	,za	,prep:inst	,	,
zdrętwieniem	,zdrętwieć	,ger:sg:inst:n:perf:aff	,	,
emocjonalnym	,emocjonalny	,adj:pl:dat:f:pos	,	,
są	,być	,fin:pl:ter:imperf	,	,
głębokie	,głęboki	,adj:pl:nom:f:pos	,X	,M
rany	,rana	,subst:pl:nom:f	,X	,M
.	,.	,interp	,	,
&,,,,
Zaczęto	,zacząć	,imps:perf	,	,
wprowadzać	,wprowadzać	,inf:imperf	,	,
więc	,więc	,comp	,	,
hodowlane	,hodowlany	,adj:pl:nom:f:pos	,	,
",	",",	",interp	,	,
sterylne	,sterylny	,adj:pl:acc:f:pos	,X	,M
larwy	,larwa	,subst:pl:acc:f	,X	,M
do	,do	,prep:gen	,	,
ropiejących	,ropieć	,pact:pl:gen:f:imperf:aff	,	,
",	",",	",interp	,	,
głębokich	,głęboki	,adj:pl:gen:f:pos	,X	,L
ran	,rana	,subst:pl:gen:f	,X	,L
grożących	,grozić	,pact:pl:gen:f:imperf:aff	,	,
poważnym	,poważny	,adj:sg:inst:n:pos	,X	,M
zakażeniem	,zakażenie	,subst:sg:inst:n:ncol	,X	,M
i	,i	,conj	,	,
martwicą	,martwica	,subst:sg:inst:f	,	,
.	,.	,interp	,	,
&,,,,
Zamiast	,zamiast	,prep:gen	,	,
tego	,to	,subst:sg:gen:n:ncol	,	,
zobaczył	,zobaczyć	,praet:sg:m1:perf	,	,
własne	,własny	,adj:sg:acc:n:pos	,X	,L
dziecko	,dziecko	,subst:sg:acc:n:col	,X	,L
",	",",	",interp	,	,
gładzące	,gładzić	,pact:sg:acc:n:imperf:aff	,	,
zmierzwioną	,zmierzwić	,ppas:sg:acc:f:perf:aff	,X	,L
sierść	,sierść	,subst:sg:acc:f	,X	,L
rannego	,ranny	,adj:sg:gen:n:pos	,X	,L
zwierzęcia	,zwierzę	,subst:sg:gen:n:ncol	,X	,L
",	",",	",interp	,	,
które	,który	,adj:sg:nom:n:pos	,	,
lizało	,lizać	,praet:sg:n:imperf	,	,
na	,na	,prep:acc	,	,
przemian	,przemian	,subst:sg:acc:m3	,	,
łapę	,łapa	,subst:sg:acc:f	,	,
i	,i	,conj	,	,
głęboką	,głęboki	,adj:sg:acc:f:pos	,X	,L
ranę	,rana	,subst:sg:acc:f	,X	,L
u	,u	,prep:gen	,	,
nasady	,nasada	,subst:sg:gen:f	,	,
grzbietu	,grzbiet	,subst:sg:gen:m3	,	,
.	,.	,interp	,	,
&,,,,
Zaskakujące	,zaskakujący	,adj:sg:nom:n:pos	,	,
jest	,być	,fin:sg:ter:imperf	,	,
to	,to	,subst:sg:nom:n:ncol	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
drobne	,drobny	,adj:pl:nom:m3:pos	,X	,L
przedmioty	,przedmiot	,subst:pl:nom:m3	,X	,L
znalezione	,znaleźć	,ppas:pl:nom:m3:perf:aff	,	,
po	,po	,prep:loc	,	,
katastrofie	,katastrofa	,subst:sg:loc:f	,	,
na	,na	,prep:loc	,	,
dnie	,dno	,subst:sg:loc:n:ncol	,	,
morza	,morze	,subst:sg:gen:n:ncol	,	,
nosiły	,nosić	,praet:pl:m2:imperf	,	,
ślady	,ślad	,subst:pl:acc:m3	,	,
uszkodzeń	,uszkodzenie	,subst:pl:gen:n:ncol	,	,
charakterystycznych	,charakterystyczny	,adj:pl:gen:n:pos	,	,
jedynie	,jedynie	,qub	,	,
dla	,dla	,prep:gen	,	,
eksplozji	,eksplozja	,subst:sg:gen:f	,	,
"""	","""	",interp	,	,
Kolejna	,kolejny	,adj:sg:nom:f:pos	,X	,L
sprzeczność	,sprzeczność	,subst:sg:nom:f	,X	,L
to	,to	,pred	,	,
sekcje	,sekcja	,subst:pl:nom:f	,	,
:	,:	,interp	,	,
1943	,1943	,dig	,	,
-	,-	,interp	,	,
Major	,major	,subst:sg:nom:m1	,	,
lekarz	,lekarz	,subst:sg:nom:m1	,	,
Daniel	,Daniel	,subst:sg:nom:m1	,	,
Canning	,Canning	,ign	,	,
",	",",	",interp	,	,
który	,który	,adj:sg:nom:m1:pos	,	,
wykonywał	,wykonywać	,praet:sg:m1:imperf	,	,
sekcję	,sekcja	,subst:sg:acc:f	,	,
zeznawał	,zeznawać	,praet:sg:m1:imperf	,	,
:	,:	,interp	,	,
„	,„	,interp	,	,
generał	,generał	,subst:sg:nom:m1	,	,
miał	,mieć	,praet:sg:m1:imperf	,	,
długą	,długi	,adj:sg:acc:f:pos	,	,
",	",",	",interp	,	,
głęboką	,głęboki	,adj:sg:acc:f:pos	,X	,L
ranę	,rana	,subst:sg:acc:f	,X	,L
w	,w	,prep:loc:nwok	,	,
okolicy	,okolica	,subst:sg:loc:f	,	,
przedczołowej	,przedczołowy	,adj:sg:gen:f:pos	,,
głowy	,głowa	,subst:sg:gen:f	,,
”	,”	,interp	,	,
.	,.	,interp	,	,
1993	,1993	,dig	,	,
-	,-	,interp	,	,
Według	,według	,prep:gen	,	,
pisemnej	,pisemny	,adj:sg:gen:f:pos	,X	,L
relacji	,relacja	,subst:sg:gen:f	,X	,L
jednego	,jeden	,adj:sg:gen:m1:pos	,	,
ze	,z	,prep:gen:wok	,	,
świadków	,świadek	,subst:pl:gen:m1	,	,
na	,na	,prep:loc	,	,
powłokach	,powłok	,subst:pl:loc:m3	,	,
brzusznych	,brzuszny	,adj:pl:loc:m3:pos	,	,
",	",",	",interp	,	,
klatce	,klatka	,subst:sg:loc:f	,	,
piersiowej	,piersiowy	,adj:sg:loc:f:pos	,	,
i	,i	,conj	,	,
na	,na	,prep:loc	,	,
skórze	,skóra	,subst:sg:loc:f	,	,
czaszki	,czaszka	,subst:sg:gen:f	,	,
nie	,nie	,qub	,	,
zauważył	,zauważyć	,praet:sg:m1:perf	,	,
żadnych	,żaden	,adj:pl:gen:n:pos	,X	,L
rozcięć	,rozcięcie	,subst:pl:gen:n:ncol	,X	,L
ani	,ani	,conj	,	,
śladów	,ślad	,subst:pl:gen:m3	,	,
zszycia	,zszyć	,ger:sg:gen:n:perf:aff	,	,
.	,.	,interp	,	,
&,,,,
Zygmunt	,Zygmunt	,subst:sg:acc:f	,	,
Ewy	,Ewa	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
były	,były	,adj:sg:nom:m1:pos	,X	,L
dziekan	,dziekan	,subst:sg:nom:m1	,X	,L
wydziału	,wydział	,subst:sg:gen:m3	,	,
zootechniki	,zootechnika	,subst:sg:gen:f	,	,
w	,w	,prep:loc:nwok	,	,
krakowskiej	,krakowski	,adj:sg:loc:f:pos	,	,
Wyższej	,wysoki	,adj:sg:loc:f:com	,X	,M
Szkole	,szkoła	,subst:sg:loc:f	,X	,M
Rolniczej	,rolniczy	,adj:sg:loc:f:pos	,	,
",	",",	",interp	,	,
członek	,członek	,subst:sg:nom:m1	,	,
rzeczywisty	,rzeczywisty	,adj:sg:nom:m3:pos	,,
PAN	,PAN	,subst:sg:gen:m3	,,
.	,.	,interp	,	,
-	,-	,interp	,	,
Można	,można	,pred	,	,
przy	,przy	,prep:loc	,	,
tym	,to	,subst:sg:loc:n:ncol	,	,
złamać	,złamać	,inf:perf	,	,
kości	,kość	,subst:pl:acc:f	,	,
",	",",	",interp	,	,
uszkodzić	,uszkodzić	,inf:perf	,	,
skórę	,skóra	,subst:sg:acc:f	,	,
",	",",	",interp	,	,
kręgosłup	,kręgosłup	,subst:sg:acc:m3	,	,
",	",",	",interp	,	,
spowodować	,spowodować	,inf:perf	,	,
głębokie	,głęboki	,adj:pl:acc:f:pos	,X	,L
rany	,rana	,subst:pl:acc:f	,X	,L
.	,.	,interp	,	,
&,,,,
–	,–	,interp	,	,
Nasz	,nasz	,adj:sg:nom:m1:pos	,X	,M
bramkarz	,bramkarz	,subst:sg:nom:m1	,X	,M
Grzegorz	,Grzegorz	,subst:sg:gen:f	,	,
Żmija	,żmija	,subst:sg:nom:f	,	,
ma	,mieć	,fin:sg:ter:imperf	,	,
głęboką	,głęboki	,adj:sg:acc:f:pos	,X	,L
ranę	,rana	,subst:sg:acc:f	,X	,L
na	,na	,prep:loc	,	,
nodze	,noga	,subst:sg:loc:f	,	,
.	,.	,interp	,	,
&,,,,
"""	","""	",interp	,	,
Tymczasem	,tymczasem	,adv	,	,
piękne	,piękny	,adj:pl:nom:f:pos	,X	,L
kobiety	,kobieta	,subst:pl:nom:f	,X	,L
-	,-	,interp	,	,
twierdzi	,twierdzić	,fin:sg:ter:imperf	,	,
w	,w	,prep:loc:nwok	,	,
książce	,książka	,subst:sg:loc:f	,	,
"""	","""	",interp	,	,
Przetrwają	,przetrwać	,fin:pl:ter:perf	,	,
najpiękniejsi	,piękny	,adj:pl:nom:m1:sup	,	,
"""	","""	",interp	,	,
amerykańska	,amerykański	,adj:sg:nom:f:pos	,X	,L
psycholog	,psycholog	,subst:sg:nom:m1	,X	,L
Nancy	,Nancy	,subst:sg:nom:f	,	,
Etcoff	,Etcoff	,ign	,	,
-	,-	,interp	,	,
przywykłe	,przywykły	,adj:pl:nom:f:pos	,	,
są	,być	,fin:pl:ter:imperf	,	,
często	,często	,adv:pos	,	,
do	,do	,prep:gen	,	,
tego	,to	,subst:sg:gen:n:ncol	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
otrzymują	,otrzymywać	,fin:pl:ter:imperf	,	,
cokolwiek	,cokolwiek	,subst:sg:acc:n:ncol	,	,
i	,i	,conj	,	,
kogokolwiek	,ktokolwiek	,subst:sg:acc:m1	,	,
zechcą	,zechcieć	,fin:pl:ter:perf	,	,
",	",",	",interp	,	,
toteż	,toteż	,comp	,	,
wszelkie	,wszelki	,adj:sg:nom:n:pos	,X	,L
niepowodzenie	,niepowodzenie	,subst:sg:nom:n:ncol	,X	,L
czy	,czy	,conj	,	,
odrzucenie	,odrzucić	,ger:sg:nom:n:perf:aff	,	,
stają	,stawać	,fin:pl:ter:imperf	,	,
się	,się	,qub	,	,
dla	,dla	,prep:gen	,	,
nich	,on	,ppron3:pl:gen:m1:ter:akc:praep	,	,
kosmiczną	,kosmiczny	,adj:sg:inst:f:pos	,X	,M
katastrofą	,katastrofa	,subst:sg:inst:f	,X	,M
"""	","""	",interp	,	,
.	,.	,interp	,	,
&,,,,
Ale	,ale	,conj	,	,
chciał	,chcieć	,praet:sg:m1:imperf	,	,
by	,by	,qub	,	,
m	,być	,aglt:sg:pri:imperf:nwok	,	,
",	",",	",interp	,	,
żeby	,żeby	,comp	,	,
śmy	,być	,aglt:pl:pri:imperf:nwok	,	,
nie	,nie	,qub	,	,
roztaczali	,roztaczać	,praet:pl:m1:imperf	,	,
przed	,przed	,prep:inst:nwok	,	,
naszymi	,nasz	,adj:pl:inst:m1:pos	,X	,M
współobywatelami	,współobywatel	,subst:pl:inst:m1	,X	,M
",	",",	",interp	,	,
na	,na	,prep:loc	,	,
których	,który	,adj:pl:loc:m3:pos	,	,
spadnie	,spaść	,fin:sg:ter:perf	,	,
podejmowanie	,podejmować	,ger:sg:acc:n:imperf:aff	,	,
tej	,ten	,adj:sg:gen:f:pos	,	,
zbiorowej	,zbiorowy	,adj:sg:gen:f:pos	,X	,M
decyzji	,decyzja	,subst:sg:gen:f	,X	,M
",	",",	",interp	,	,
obrazu	,obraz	,subst:sg:gen:m3	,	,
jakiejś	,jakiś	,adj:sg:gen:f:pos	,	,
kosmicznej	,kosmiczny	,adj:sg:gen:f:pos	,X	,M
katastrofy	,katastrofa	,subst:sg:gen:f	,X	,M
",	",",	",interp	,	,
która	,który	,adj:sg:nom:f:pos	,	,
czeka	,czekać	,fin:sg:ter:imperf	,	,
Polskę	,Polska	,subst:sg:acc:f	,	,
",	",",	",interp	,	,
jeżeli	,jeżeli	,comp	,	,
1	,1	,dig	,	,
maja	,maj	,subst:sg:gen:m3	,	,
2004	,2004	,dig	,	,
r	,rok	,brev:pun	,	,
.	,.	,interp	,	,
nie	,nie	,qub	,	,
znajdzie	,znaleźć	,fin:sg:ter:perf	,	,
się	,się	,qub	,	,
w	,w	,prep:loc:nwok	,	,
Unii	,unia	,subst:sg:loc:f	,	,
.	,.	,interp	,	,
&,,,,
Ale	,ale	,conj	,	,
wobec	,wobec	,prep:gen	,	,
tego	,to	,subst:sg:gen:n:ncol	,	,
wyłania	,wyłaniać	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
pytanie	,pytanie	,subst:sg:nom:n:ncol	,	,
:	,:	,interp	,	,
Skoro	,skoro	,comp	,	,
finał	,finał	,subst:sg:nom:m3	,	,
ziemskiej	,ziemski	,adj:sg:gen:f:pos	,X	,M
egzystencji	,egzystencja	,subst:sg:gen:f	,X	,M
Jana	,Jan	,subst:sg:gen:m1	,	,
Kowalskiego	,Kowalski	,subst:sg:gen:m1	,	,
oznacza	,oznaczać	,fin:sg:ter:imperf	,	,
tak	,tak	,adv:pos	,	,
kosmiczną	,kosmiczny	,adj:sg:acc:f:pos	,X	,M
katastrofę	,katastrofa	,subst:sg:acc:f	,X	,M
",	",",	",interp	,	,
to	,to	,qub	,	,
dlaczego	,dlaczego	,adv	,	,
nie	,nie	,qub	,	,
widać	,widać	,pred	,	,
i	,i	,qub	,	,
nie	,nie	,qub	,	,
słychać	,słychać	,pred	,	,
żadnych	,żaden	,adj:pl:gen:m3:pos	,	,
jej	,on	,ppron3:sg:gen:f:ter:akc:npraep	,	,
znaków	,znak	,subst:pl:gen:m3	,	,
i	,i	,conj	,	,
przejawów	,przejaw	,subst:pl:gen:m3	,	,
",	",",	",interp	,	,
to	,to	,pred	,	,
gdzie	,gdzie	,adv	,	,
grzmoty	,grzmot	,subst:pl:nom:m3	,	,
",	",",	",interp	,	,
błyskawice	,błyskawica	,subst:pl:nom:f	,	,
",	",",	",interp	,	,
ryki	,ryk	,subst:pl:nom:m3	,	,
wiatru	,wiatr	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
gdzie	,gdzie	,adv	,	,
śmiertelne	,śmiertelny	,adj:pl:nom:n:pos	,X	,M
konwulsje	,konwulsje	,subst:pl:nom:n:pt	,X	,M
górskich	,górski	,adj:pl:gen:m3:pos	,X	,M
łańcuchów	,łańcuch	,subst:pl:gen:m3	,X	,M
",	",",	",interp	,	,
gdzie	,gdzie	,adv	,	,
śmiercionośne	,śmiercionośny	,adj:pl:nom:f:pos	,X	,M
fale	,fala	,subst:pl:nom:f	,X	,M
wszechpotopu	,wszechpotop	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
gdzie	,gdzie	,adv	,	,
eksplozje	,eksplozja	,subst:pl:nom:f	,	,
gwiezdnych	,gwiezdny	,adj:pl:gen:m3:pos	,X	,M
układów	,układ	,subst:pl:gen:m3	,X	,M
i	,i	,conj	,	,
galaktyk	,galaktyka	,subst:pl:gen:f	,	,
",	",",	",interp	,	,
to	,to	,qub	,	,
dlaczego	,dlaczego	,adv	,	,
Jan	,Jan	,subst:sg:nom:m1	,	,
Kowalski	,Kowalski	,subst:sg:nom:m1	,	,
odchodzi	,odchodzić	,fin:sg:ter:imperf	,	,
tak	,tak	,adv:pos	,	,
po	,po	,prep:acc	,	,
angielsku	,angielski	,adjp	,	,
",	",",	",interp	,	,
cichcem	,cichcem	,adv	,	,
",	",",	",interp	,	,
chyłkiem	,chyłek	,subst:sg:inst:m3	,	,
",	",",	",interp	,	,
jak	,jak	,adv:pos	,	,
by	,by	,qub	,	,
nic	,nic	,subst:sg:nom:n:ncol	,	,
się	,się	,qub	,	,
nie	,nie	,qub	,	,
stało	,stać	,praet:sg:n:perf	,	,
?	,?	,interp	,	,
&,,,,
Buduje	,budować	,fin:sg:ter:imperf	,	,
wokół	,wokół	,prep:gen	,	,
grozy	,groza	,subst:sg:gen:f	,	,
i	,i	,conj	,	,
niepewności	,niepewność	,subst:sg:gen:f	,	,
życia	,życie	,subst:sg:gen:n:ncol	,	,
strefę	,strefa	,subst:sg:acc:f	,	,
zapomnienia	,zapomnienie	,subst:pl:acc:n:ncol	,	,
",	",",	",interp	,	,
dostarcza	,dostarczać	,fin:sg:ter:imperf	,	,
narzędzia	,narzędzie	,subst:pl:acc:n:ncol	,	,
konsolacji	,konsolacja	,subst:sg:gen:f	,	,
.	,.	,interp	,	,
"""	","""	",interp	,	,
Nauka	,Nauka	,subst:sg:nom:m1	,	,
-	,-	,interp	,	,
a	,a	,conj	,	,
ściślej	,ściśle	,adv:com	,	,
biorąc	,brać	,pcon:imperf	,	,
instytucja	,instytucja	,subst:sg:nom:f	,	,
nauki	,nauka	,subst:sg:gen:f	,	,
-	,-	,interp	,	,
przejmuje	,przejmować	,fin:sg:ter:imperf	,	,
więc	,więc	,comp	,	,
funkcję	,funkcja	,subst:sg:acc:f	,	,
",	",",	",interp	,	,
którą	,który	,adj:sg:acc:f:pos	,	,
pełniło	,pełnić	,praet:sg:n:imperf	,	,
kiedyś	,kiedyś	,adv	,	,
",	",",	",interp	,	,
dziś	,dziś	,adv	,	,
już	,już	,qub	,	,
nieprzekonujące	,nieprzekonujący	,adj:sg:nom:n:pos	,	,
apokaliptyczne	,apokaliptyczny	,adj:sg:nom:n:pos	,X	,M
opowiadanie	,opowiadanie	,subst:sg:nom:n:ncol	,X	,M
o	,o	,prep:loc	,	,
kosmicznej	,kosmiczny	,adj:sg:loc:f:pos	,X	,M
katastrofie	,katastrofa	,subst:sg:loc:f	,X	,M
",	",",	",interp	,	,
jaką	,jaki	,adj:sg:acc:f:pos	,	,
sprowadzą	,sprowadzić	,fin:pl:ter:perf	,	,
kiedyś	,kiedyś	,adv	,	,
jeźdźcy	,jeździec	,subst:pl:nom:m1	,	,
",	",",	",interp	,	,
trąby	,trąba	,subst:pl:nom:f	,	,
i	,i	,conj	,	,
plagi	,plaga	,subst:pl:nom:f	,	,
;	,;	,interp	,	,
funkcję	,funkcja	,subst:sg:acc:f	,	,
odsunięcia	,odsunąć	,ger:sg:gen:n:perf:aff	,	,
przeznaczenia	,przeznaczenie	,subst:sg:gen:n:ncol	,	,
",	",",	",interp	,	,
pocieszenia	,pocieszenie	,subst:sg:gen:n:ncol	,	,
i	,i	,conj	,	,
oparcia	,oparcie	,subst:sg:gen:n:ncol	,	,
.	,.	,interp	,	,
&,,,,
Chociaż	,chociaż	,comp	,	,
wydaje	,wydawać	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
nie	,nie	,qub	,	,
jest	,być	,fin:sg:ter:imperf	,	,
możliwe	,możliwy	,adj:sg:nom:n:pos	,	,
",	",",	",interp	,	,
żeby	,żeby	,comp	,	,
zdążyli	,zdążyć	,praet:pl:m1:perf	,	,
przed	,przed	,prep:inst:nwok	,	,
kosmiczną	,kosmiczny	,adj:sg:inst:f:pos	,X	,M
katastrofą	,katastrofa	,subst:sg:inst:f	,X	,M
",	",",	",interp	,	,
a	,a	,conj	,	,
jeśli	,jeśli	,comp	,	,
nawet	,nawet	,qub	,	,
zdążą	,zdążyć	,fin:pl:ter:perf	,	,
",	",",	",interp	,	,
to	,to	,comp	,	,
i	,i	,qub	,	,
tak	,tak	,adv:pos	,	,
nie	,nie	,qub	,	,
mają	,mieć	,fin:pl:ter:imperf	,	,
szans	,szansa	,subst:pl:gen:f	,	,
.	,.	,interp	,	,
&,,,,
Choć	,choć	,comp	,	,
fantastyczne	,fantastyczny	,adj:pl:nom:n:pos	,X	,M
tłumaczenia	,tłumaczenie	,subst:pl:nom:n:ncol	,X	,M
mówią	,mówić	,fin:pl:ter:imperf	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
to	,ten	,adj:sg:nom:n:pos	,,
promieniowanie	,promieniować	,ger:sg:nom:n:imperf:aff	,,
napędów	,napęd	,subst:pl:gen:m3	,	,
statków	,statek	,subst:pl:gen:m3	,	,
obcych	,obcy	,adj:pl:gen:m3:pos	,X	,M
cywilizacji	,cywilizacja	,subst:sg:gen:f	,X	,M
",	",",	",interp	,	,
to	,to	,qub	,	,
dla	,dla	,prep:gen	,	,
astronomów	,astronom	,subst:pl:gen:m1	,	,
jedynym	,jedyny	,adj:sg:inst:n:pos	,	,
sensownym	,sensowny	,adj:sg:inst:n:pos	,X	,M
wyjaśnieniem	,wyjaśnienie	,subst:sg:inst:n:ncol	,X	,M
są	,być	,fin:pl:ter:imperf	,	,
wielkie	,wielki	,adj:pl:nom:f:pos	,	,
kosmiczne	,kosmiczny	,adj:pl:nom:f:pos	,X	,M
katastrofy	,katastrofa	,subst:pl:nom:f	,X	,M
.	,.	,interp	,	,
&,,,,
Dawco	,dawca	,subst:sg:voc:m1	,	,
życia	,życie	,subst:sg:gen:n:ncol	,	,
i	,i	,conj	,	,
zbawienia	,zbawienie	,subst:sg:gen:n:ncol	,	,
",	",",	",interp	,	,
zarazem	,zarazem	,qub	,	,
bliski	,bliski	,adj:sg:acc:m3:pos	,	,
i	,i	,conj	,	,
daleki	,daleki	,adj:sg:acc:m3:pos	,	,
",	",",	",interp	,	,
prosty	,prosty	,adj:sg:acc:m3:pos	,	,
a	,a	,conj	,	,
niepojęty	,niepojęty	,adj:sg:acc:m3:pos	,	,
",	",",	",interp	,	,
Boże	,bóg	,subst:sg:voc:m1	,	,
kwiatów	,kwiat	,subst:pl:gen:m3	,	,
i	,i	,conj	,	,
gwiezdnych	,gwiezdny	,adj:pl:gen:n:pos	,X	,M
przestworzy	,przestworze	,subst:pl:gen:n:ncol	,X	,M
",	",",	",interp	,	,
Boże	,bóg	,subst:sg:voc:m1	,	,
łagodnego	,łagodny	,adj:sg:gen:m3:pos	,X	,M
wietrzyka	,wietrzyk	,subst:sg:gen:m3	,X	,M
i	,i	,conj	,	,
kosmicznych	,kosmiczny	,adj:pl:gen:f:pos	,X	,L
katastrof	,katastrofa	,subst:pl:gen:f	,X	,L
.	,.	,interp	,	,
&,,,,
Do	,do	,prep:gen	,	,
poważnej	,poważny	,adj:sg:gen:f:pos	,	,
kosmicznej	,kosmiczny	,adj:sg:gen:f:pos	,X	,M
katastrofy	,katastrofa	,subst:sg:gen:f	,X	,M
może	,móc	,fin:sg:ter:imperf	,	,
więc	,więc	,comp	,	,
dojść	,dojść	,inf:perf	,	,
nawet	,nawet	,qub	,	,
jutro	,jutro	,adv	,	,
.	,.	,interp	,	,
"""	","""	",interp	,	,
Może	,móc	,fin:sg:ter:imperf	,	,
zdarzyć	,zdarzyć	,inf:perf	,	,
się	,się	,qub	,	,
tak	,tak	,adv:pos	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
o	,o	,prep:loc	,	,
zbliżającej	,zbliżać	,pact:sg:loc:f:imperf:aff	,	,
się	,się	,qub	,	,
planetoidzie	,planetoida	,subst:sg:loc:f	,	,
lub	,lub	,conj	,	,
komecie	,kometa	,subst:sg:loc:f	,	,
dowiemy	,dowiedzieć	,fin:pl:pri:perf	,	,
się	,się	,qub	,	,
dopiero	,dopiero	,qub	,	,
wtedy	,wtedy	,adv	,	,
",	",",	",interp	,	,
gdy	,gdy	,comp	,	,
uderzy	,uderzyć	,fin:sg:ter:perf	,	,
ona	,on	,ppron3:sg:nom:f:ter:akc:npraep	,	,
w	,w	,prep:acc:nwok	,	,
Ziemię	,ziemia	,subst:sg:acc:f	,	,
"""	","""	",interp	,	,
-	,-	,interp	,	,
czytamy	,czytać	,fin:pl:pri:imperf	,	,
na	,na	,prep:loc	,	,
stronie	,strona	,subst:sg:loc:f	,	,
internetowej	,internetowy	,adj:sg:loc:f:pos	,,
NASA	,NASA	,subst:sg:nom:f	,,
poświęconej	,poświęcić	,ppas:sg:gen:f:perf:aff	,	,
NEO	,NEO	,ign	,	,
.	,.	,interp	,	,
&,,,,
Izba	,Izba	,subst:sg:nom:m1	,	,
",	",",	",interp	,	,
w	,w	,prep:loc:nwok	,	,
której	,który	,adj:sg:loc:f:pos	,	,
jadał	,jadać	,praet:sg:m1:imperf	,	,
",	",",	",interp	,	,
była	,być	,praet:sg:f:imperf	,	,
niska	,niski	,adj:sg:nom:f:pos	,	,
",	",",	",interp	,	,
powała	,powała	,subst:sg:nom:f	,	,
wisiała	,wisieć	,praet:sg:f:imperf	,	,
mu	,on	,ppron3:sg:dat:m1:ter:nakc:npraep	,	,
wprost	,wprost	,qub	,	,
nad	,nad	,prep:inst:nwok	,	,
głową	,głowa	,subst:sg:inst:f	,	,
",	",",	",interp	,	,
toteż	,toteż	,comp	,	,
któregoś	,któryś	,adj:sg:gen:m3:pos	,X	,M
razu	,raz	,subst:sg:gen:m3	,X	,M
",	",",	",interp	,	,
gdy	,gdy	,comp	,	,
wychodził	,wychodzić	,praet:sg:m1:imperf	,	,
stamtąd	,stamtąd	,adv	,	,
po	,po	,prep:loc	,	,
obfitym	,obfity	,adj:sg:loc:n:pos	,	,
